id,treatment,attention,age,gender,chatgpt_familiarity,chatgpt_used,chatgpt_frequency,chatgpt_trust,order,task,competent,warm,moral,lazy,trustworthy
598,AI_Full_Deception,TikTok,35,Female,7,Yes,3,4,5,Writing wedding vows,1,1,1,7,1
598,AI_Full_Deception,TikTok,35,Female,7,Yes,3,4,6,Planning a city tour for a friend,1,1,1,7,1
599,Control,TikTok,68,Female,1,No,1,4,1,Generating a shopping list,7,4,4,1,4
599,Control,TikTok,68,Female,1,No,1,4,2,Creating a daily schedule,7,4,4,2,4
599,Control,TikTok,68,Female,1,No,1,4,3,Solving a mathematical equation,6,4,6,1,4
599,Control,TikTok,68,Female,1,No,1,4,4,Planning a city tour for a friend,5,5,5,2,4
599,Control,TikTok,68,Female,1,No,1,4,5,Planning a surprise birthday party for a friend,5,7,5,1,4
599,Control,TikTok,68,Female,1,No,1,4,6,Writing a love letter,4,7,4,1,4
600,AI_Full_Deception,TikTok,32,Female,6,Yes,2,4,1,Writing a poem,1,4,1,7,1
600,AI_Full_Deception,TikTok,32,Female,6,Yes,2,4,2,Writing a bereavement card to a family member,1,1,1,7,1
600,AI_Full_Deception,TikTok,32,Female,6,Yes,2,4,3,Writing a love letter,1,1,1,7,1
600,AI_Full_Deception,TikTok,32,Female,6,Yes,2,4,4,Creating a daily schedule,1,4,1,7,1
600,AI_Full_Deception,TikTok,32,Female,6,Yes,2,4,5,Planning a surprise birthday party for a friend,1,1,1,7,1
600,AI_Full_Deception,TikTok,32,Female,6,Yes,2,4,6,Writing computer code,1,4,1,7,1
601,AI_Tool_Honest,TikTok,54,Female,6,Yes,4,3,1,Planning a city tour for a friend,6,5,6,2,6
601,AI_Tool_Honest,TikTok,54,Female,6,Yes,4,3,2,Planning a syllabus,6,5,6,1,5
601,AI_Tool_Honest,TikTok,54,Female,6,Yes,4,3,3,Planning a surprise birthday party for a friend,5,4,5,1,6
601,AI_Tool_Honest,TikTok,54,Female,6,Yes,4,3,4,Writing an apology letter to a friend,3,2,3,5,3
601,AI_Tool_Honest,TikTok,54,Female,6,Yes,4,3,5,Creating a daily schedule,5,3,3,5,4
601,AI_Tool_Honest,TikTok,54,Female,6,Yes,4,3,6,Writing a cover letter for a job application,6,5,5,2,5
602,AI_Tool_Deception,TikTok,44,Male,5,Yes,3,3,1,Writing a love letter,5,4,4,5,4
602,AI_Tool_Deception,TikTok,44,Male,5,Yes,3,3,2,Planning a city tour for a friend,6,4,5,5,4
602,AI_Tool_Deception,TikTok,44,Male,5,Yes,3,3,3,Planning a syllabus,5,3,5,5,6
602,AI_Tool_Deception,TikTok,44,Male,5,Yes,3,3,4,Writing a poem,5,6,5,5,4
602,AI_Tool_Deception,TikTok,44,Male,5,Yes,3,3,5,Writing wedding vows,5,4,5,4,5
602,AI_Tool_Deception,TikTok,44,Male,5,Yes,3,3,6,Writing a dinner recipe,4,5,4,4,5
603,AI_Full_Deception,TikTok,52,Male,2,No,1,3,1,Solving a mathematical equation,2,3,2,6,2
603,AI_Full_Deception,TikTok,52,Male,2,No,1,3,2,Writing a poem,2,3,2,6,2
603,AI_Full_Deception,TikTok,52,Male,2,No,1,3,3,Planning a city tour for a friend,2,3,2,6,2
603,AI_Full_Deception,TikTok,52,Male,2,No,1,3,4,Writing wedding vows,2,4,3,6,2
603,AI_Full_Deception,TikTok,52,Male,2,No,1,3,5,Writing an apology letter to a friend,2,1,1,1,7
603,AI_Full_Deception,TikTok,52,Male,2,No,1,3,6,Writing a dinner recipe,3,4,4,5,5
604,Control,TikTok,51,Female,5,No,1,2,1,Writing a poem,4,4,4,2,4
604,Control,TikTok,51,Female,5,No,1,2,2,Writing computer code,4,4,4,2,4
604,Control,TikTok,51,Female,5,No,1,2,3,Writing a bereavement card to a family member,4,5,5,2,4
604,Control,TikTok,51,Female,5,No,1,2,4,Writing a dinner recipe,4,4,4,2,4
604,Control,TikTok,51,Female,5,No,1,2,5,Writing a marriage proposal,4,5,4,2,4
604,Control,TikTok,51,Female,5,No,1,2,6,Writing an apology letter to a friend,4,5,5,2,4
605,AI_Full_Deception,TikTok,65,Female,4,No,2,4,1,Writing a love letter,1,1,1,1,1
605,AI_Full_Deception,TikTok,65,Female,4,No,2,4,2,Writing a short story,1,1,1,7,1
605,AI_Full_Deception,TikTok,65,Female,4,No,2,4,3,Writing a bereavement card to a family member,1,1,1,7,1
605,AI_Full_Deception,TikTok,65,Female,4,No,2,4,4,Planning a surprise birthday party for a friend,1,1,1,7,1
605,AI_Full_Deception,TikTok,65,Female,4,No,2,4,5,Solving a mathematical equation,1,1,1,7,1
605,AI_Full_Deception,TikTok,65,Female,4,No,2,4,6,Creating a daily schedule,1,1,1,7,1
606,AI_Full_Deception,TikTok,39,Female,5,Yes,3,3,1,Writing a marriage proposal,1,1,2,6,2
606,AI_Full_Deception,TikTok,39,Female,5,Yes,3,3,2,Writing a short story,1,2,1,5,2
606,AI_Full_Deception,TikTok,39,Female,5,Yes,3,3,3,Solving a mathematical equation,1,2,1,2,2
606,AI_Full_Deception,TikTok,39,Female,5,Yes,3,3,4,Planning a city tour for a friend,2,2,2,5,2
606,AI_Full_Deception,TikTok,39,Female,5,Yes,3,3,5,Writing a love letter,1,1,1,6,1
606,AI_Full_Deception,TikTok,39,Female,5,Yes,3,3,6,Creating a daily schedule,2,2,2,5,2
607,AI_Tool_Honest,TikTok,42,Male,6,Yes,3,4,1,Writing an apology letter to a friend,4,3,4,6,4
607,AI_Tool_Honest,TikTok,42,Male,6,Yes,3,4,2,Writing a poem,2,4,5,4,5
607,AI_Tool_Honest,TikTok,42,Male,6,Yes,3,4,3,Planning a syllabus,4,4,4,4,5
607,AI_Tool_Honest,TikTok,42,Male,6,Yes,3,4,4,Creating a daily schedule,4,4,4,4,5
607,AI_Tool_Honest,TikTok,42,Male,6,Yes,3,4,5,Planning a city tour for a friend,4,4,4,4,5
607,AI_Tool_Honest,TikTok,42,Male,6,Yes,3,4,6,Writing a marriage proposal,4,1,4,3,6
608,AI_Full_Honest,TikTok,25,Female,6,Yes,4,5,1,Writing an apology letter to a friend,3,3,3,6,3
608,AI_Full_Honest,TikTok,25,Female,6,Yes,4,5,2,Planning a surprise birthday party for a friend,5,5,5,6,6
608,AI_Full_Honest,TikTok,25,Female,6,Yes,4,5,3,Solving a mathematical equation,5,5,5,4,6
608,AI_Full_Honest,TikTok,25,Female,6,Yes,4,5,4,Writing a poem,3,3,5,5,6
608,AI_Full_Honest,TikTok,25,Female,6,Yes,4,5,5,Writing a bereavement card to a family member,3,2,2,7,4
608,AI_Full_Honest,TikTok,25,Female,6,Yes,4,5,6,Writing a cover letter for a job application,3,3,3,5,3
609,Control,TikTok,31,Female,7,Yes,5,6,1,Writing a marriage proposal,6,6,6,2,6
609,Control,TikTok,31,Female,7,Yes,5,6,2,Writing a dinner recipe,6,5,5,1,6
609,Control,TikTok,31,Female,7,Yes,5,6,3,Generating a shopping list,5,5,4,2,5
609,Control,TikTok,31,Female,7,Yes,5,6,4,Planning a city tour for a friend,7,7,6,1,7
609,Control,TikTok,31,Female,7,Yes,5,6,5,Writing a short story,7,6,6,1,6
609,Control,TikTok,31,Female,7,Yes,5,6,6,Writing a love letter,6,7,6,1,6
610,AI_Tool_Deception,TikTok,23,Female,7,Yes,3,4,1,Planning a surprise birthday party for a friend,2,2,2,6,2
610,AI_Tool_Deception,TikTok,23,Female,7,Yes,3,4,2,Writing a love letter,5,2,2,4,2
610,AI_Tool_Deception,TikTok,23,Female,7,Yes,3,4,3,Writing wedding vows,1,1,2,6,2
610,AI_Tool_Deception,TikTok,23,Female,7,Yes,3,4,4,Writing a dinner recipe,2,3,5,5,3
610,AI_Tool_Deception,TikTok,23,Female,7,Yes,3,4,5,Planning a syllabus,1,3,4,6,2
610,AI_Tool_Deception,TikTok,23,Female,7,Yes,3,4,6,Generating a shopping list,6,4,5,4,6
611,AI_Full_Honest,TikTok,49,Female,6,Yes,4,7,1,Writing an apology letter to a friend,4,4,4,4,4
611,AI_Full_Honest,TikTok,49,Female,6,Yes,4,7,2,Generating a shopping list,4,4,4,4,4
611,AI_Full_Honest,TikTok,49,Female,6,Yes,4,7,3,Writing a marriage proposal,4,4,4,4,4
611,AI_Full_Honest,TikTok,49,Female,6,Yes,4,7,4,Writing a cover letter for a job application,4,4,4,4,4
611,AI_Full_Honest,TikTok,49,Female,6,Yes,4,7,5,Solving a mathematical equation,4,4,4,4,4
611,AI_Full_Honest,TikTok,49,Female,6,Yes,4,7,6,Writing a love letter,4,4,4,4,4
612,AI_Full_Deception,TikTok,39,Male,2,No,1,3,1,Writing a marriage proposal,4,2,4,2,3
612,AI_Full_Deception,TikTok,39,Male,2,No,1,3,2,Planning a city tour for a friend,6,4,4,4,4
612,AI_Full_Deception,TikTok,39,Male,2,No,1,3,3,Solving a mathematical equation,5,3,5,4,4
612,AI_Full_Deception,TikTok,39,Male,2,No,1,3,4,Planning a surprise birthday party for a friend,5,3,4,6,4
612,AI_Full_Deception,TikTok,39,Male,2,No,1,3,5,Planning a syllabus,4,3,4,4,4
612,AI_Full_Deception,TikTok,39,Male,2,No,1,3,6,Generating a shopping list,6,4,5,3,5
613,AI_Tool_Deception,TikTok,49,Male,5,Yes,2,2,1,Writing a short story,3,4,3,6,1
613,AI_Tool_Deception,TikTok,49,Male,5,Yes,2,2,2,Writing a love letter,4,5,4,5,3
613,AI_Tool_Deception,TikTok,49,Male,5,Yes,2,2,3,Writing a marriage proposal,2,3,2,6,1
613,AI_Tool_Deception,TikTok,49,Male,5,Yes,2,2,4,Writing a dinner recipe,6,4,4,4,3
613,AI_Tool_Deception,TikTok,49,Male,5,Yes,2,2,5,Writing a cover letter for a job application,3,4,4,5,3
613,AI_Tool_Deception,TikTok,49,Male,5,Yes,2,2,6,Writing a bereavement card to a family member,4,5,4,4,3
614,AI_Tool_Honest,TikTok,27,Male,6,Yes,3,4,1,Writing computer code,3,4,3,6,4
614,AI_Tool_Honest,TikTok,27,Male,6,Yes,3,4,2,Writing a cover letter for a job application,5,5,5,4,5
614,AI_Tool_Honest,TikTok,27,Male,6,Yes,3,4,3,Writing a bereavement card to a family member,6,5,5,4,5
614,AI_Tool_Honest,TikTok,27,Male,6,Yes,3,4,4,Planning a syllabus,6,5,5,4,5
614,AI_Tool_Honest,TikTok,27,Male,6,Yes,3,4,5,Planning a surprise birthday party for a friend,6,6,6,6,6
614,AI_Tool_Honest,TikTok,27,Male,6,Yes,3,4,6,Writing a love letter,5,6,5,5,6
615,AI_Tool_Deception,TikTok,32,Female,4,Yes,2,4,1,Planning a city tour for a friend,3,3,4,6,2
615,AI_Tool_Deception,TikTok,32,Female,4,Yes,2,4,2,Writing a bereavement card to a family member,7,6,6,2,5
615,AI_Tool_Deception,TikTok,32,Female,4,Yes,2,4,3,Writing a short story,2,4,2,6,2
615,AI_Tool_Deception,TikTok,32,Female,4,Yes,2,4,4,Planning a surprise birthday party for a friend,5,5,2,6,2
615,AI_Tool_Deception,TikTok,32,Female,4,Yes,2,4,5,Writing computer code,6,5,2,6,2
615,AI_Tool_Deception,TikTok,32,Female,4,Yes,2,4,6,Writing a dinner recipe,5,5,2,5,2
616,AI_Full_Honest,TikTok,31,Female,4,No,1,2,1,Writing a love letter,2,2,2,1,3
616,AI_Full_Honest,TikTok,31,Female,4,No,1,2,2,Planning a surprise birthday party for a friend,2,3,2,2,3
616,AI_Full_Honest,TikTok,31,Female,4,No,1,2,3,Writing a dinner recipe,3,3,4,4,4
616,AI_Full_Honest,TikTok,31,Female,4,No,1,2,4,Writing a poem,2,2,2,1,2
616,AI_Full_Honest,TikTok,31,Female,4,No,1,2,5,Writing a bereavement card to a family member,1,1,1,1,2
616,AI_Full_Honest,TikTok,31,Female,4,No,1,2,6,Planning a syllabus,2,2,4,3,3
617,AI_Full_Deception,TikTok,41,Male,2,No,1,2,1,Writing an apology letter to a friend,1,4,1,7,2
617,AI_Full_Deception,TikTok,41,Male,2,No,1,2,2,Writing computer code,2,4,2,6,2
617,AI_Full_Deception,TikTok,41,Male,2,No,1,2,3,Solving a mathematical equation,1,4,2,6,2
617,AI_Full_Deception,TikTok,41,Male,2,No,1,2,4,Planning a surprise birthday party for a friend,2,4,3,5,4
617,AI_Full_Deception,TikTok,41,Male,2,No,1,2,5,Writing a poem,2,4,2,5,2
617,AI_Full_Deception,TikTok,41,Male,2,No,1,2,6,Writing a bereavement card to a family member,2,4,2,5,2
618,AI_Full_Deception,TikTok,64,Male,4,No,1,2,1,Generating a shopping list,3,2,4,6,2
618,AI_Full_Deception,TikTok,64,Male,4,No,1,2,2,Planning a syllabus,2,2,2,6,2
618,AI_Full_Deception,TikTok,64,Male,4,No,1,2,3,Writing a marriage proposal,3,1,2,7,1
618,AI_Full_Deception,TikTok,64,Male,4,No,1,2,4,Writing a bereavement card to a family member,2,1,2,6,2
618,AI_Full_Deception,TikTok,64,Male,4,No,1,2,5,Writing an apology letter to a friend,2,1,1,7,1
618,AI_Full_Deception,TikTok,64,Male,4,No,1,2,6,Writing a dinner recipe,3,2,2,6,2
619,AI_Full_Honest,TikTok,48,Male,4,No,1,4,1,Planning a city tour for a friend,3,4,4,7,4
619,AI_Full_Honest,TikTok,48,Male,4,No,1,4,2,Writing computer code,3,4,4,7,4
619,AI_Full_Honest,TikTok,48,Male,4,No,1,4,3,Writing a love letter,3,4,4,7,4
619,AI_Full_Honest,TikTok,48,Male,4,No,1,4,4,Planning a syllabus,3,4,4,7,4
619,AI_Full_Honest,TikTok,48,Male,4,No,1,4,5,Writing a poem,3,4,4,7,4
619,AI_Full_Honest,TikTok,48,Male,4,No,1,4,6,Planning a surprise birthday party for a friend,3,4,4,7,4
620,Control,TikTok,57,Male,7,Yes,4,5,1,Writing a dinner recipe,6,4,4,1,4
620,Control,TikTok,57,Male,7,Yes,4,5,2,Writing a poem,6,5,4,1,4
620,Control,TikTok,57,Male,7,Yes,4,5,3,Writing an apology letter to a friend,6,6,7,1,4
620,Control,TikTok,57,Male,7,Yes,4,5,4,Writing a love letter,6,7,4,1,4
620,Control,TikTok,57,Male,7,Yes,4,5,5,Creating a daily schedule,6,4,4,1,4
620,Control,TikTok,57,Male,7,Yes,4,5,6,Planning a surprise birthday party for a friend,6,6,4,1,4
621,AI_Full_Honest,TV,19,Male,7,Yes,3,2,1,Planning a surprise birthday party for a friend,4,2,4,5,5
621,AI_Full_Honest,TV,19,Male,7,Yes,3,2,2,Writing computer code,1,3,2,6,1
621,AI_Full_Honest,TV,19,Male,7,Yes,3,2,3,Writing a bereavement card to a family member,4,1,1,6,2
621,AI_Full_Honest,TV,19,Male,7,Yes,3,2,4,Solving a mathematical equation,3,4,4,5,3
621,AI_Full_Honest,TV,19,Male,7,Yes,3,2,5,Writing a poem,4,4,5,5,4
621,AI_Full_Honest,TV,19,Male,7,Yes,3,2,6,Writing wedding vows,2,2,3,6,3
622,AI_Tool_Honest,TikTok,25,Male,7,Yes,5,5,1,Writing a bereavement card to a family member,4,4,5,4,4
622,AI_Tool_Honest,TikTok,25,Male,7,Yes,5,5,2,Planning a syllabus,4,4,5,4,4
622,AI_Tool_Honest,TikTok,25,Male,7,Yes,5,5,3,Generating a shopping list,5,4,4,4,4
622,AI_Tool_Honest,TikTok,25,Male,7,Yes,5,5,4,Planning a surprise birthday party for a friend,4,4,5,4,4
622,AI_Tool_Honest,TikTok,25,Male,7,Yes,5,5,5,Writing a marriage proposal,4,4,5,4,4
622,AI_Tool_Honest,TikTok,25,Male,7,Yes,5,5,6,Writing a poem,4,4,4,4,4
623,AI_Full_Deception,TikTok,21,Female,6,Yes,3,3,1,Writing wedding vows,1,4,2,7,1
623,AI_Full_Deception,TikTok,21,Female,6,Yes,3,3,2,Writing an apology letter to a friend,1,2,2,6,2
623,AI_Full_Deception,TikTok,21,Female,6,Yes,3,3,3,Generating a shopping list,4,4,5,6,3
623,AI_Full_Deception,TikTok,21,Female,6,Yes,3,3,4,Planning a surprise birthday party for a friend,3,3,2,6,3
623,AI_Full_Deception,TikTok,21,Female,6,Yes,3,3,5,Writing a short story,2,4,2,6,2
623,AI_Full_Deception,TikTok,21,Female,6,Yes,3,3,6,Writing a poem,2,4,2,6,1
624,AI_Tool_Honest,TikTok,58,Male,4,Yes,2,4,1,Generating a shopping list,5,3,3,6,4
624,AI_Tool_Honest,TikTok,58,Male,4,Yes,2,4,2,Writing wedding vows,4,4,3,6,5
624,AI_Tool_Honest,TikTok,58,Male,4,Yes,2,4,3,Writing an apology letter to a friend,4,2,2,6,3
624,AI_Tool_Honest,TikTok,58,Male,4,Yes,2,4,4,Writing a poem,4,4,3,5,5
624,AI_Tool_Honest,TikTok,58,Male,4,Yes,2,4,5,Solving a mathematical equation,4,3,3,6,4
624,AI_Tool_Honest,TikTok,58,Male,4,Yes,2,4,6,Writing a love letter,4,2,2,6,4
625,AI_Tool_Honest,TikTok,38,Female,5,Yes,2,2,1,Writing a love letter,2,3,3,6,2
625,AI_Tool_Honest,TikTok,38,Female,5,Yes,2,2,2,Planning a city tour for a friend,5,4,4,4,4
625,AI_Tool_Honest,TikTok,38,Female,5,Yes,2,2,3,Writing a cover letter for a job application,5,4,4,3,4
625,AI_Tool_Honest,TikTok,38,Female,5,Yes,2,2,4,Writing an apology letter to a friend,4,3,2,2,2
625,AI_Tool_Honest,TikTok,38,Female,5,Yes,2,2,5,Writing a dinner recipe,5,4,4,3,3
625,AI_Tool_Honest,TikTok,38,Female,5,Yes,2,2,6,Solving a mathematical equation,5,3,4,4,4
626,AI_Full_Honest,TikTok,32,Female,4,Yes,2,4,1,Writing a dinner recipe,1,4,3,7,4
626,AI_Full_Honest,TikTok,32,Female,4,Yes,2,4,2,Writing wedding vows,1,1,1,7,7
626,AI_Full_Honest,TikTok,32,Female,4,Yes,2,4,3,Writing a cover letter for a job application,1,4,4,4,7
626,AI_Full_Honest,TikTok,32,Female,4,Yes,2,4,4,Writing a marriage proposal,1,1,1,7,6
626,AI_Full_Honest,TikTok,32,Female,4,Yes,2,4,5,Writing computer code,4,4,4,6,7
626,AI_Full_Honest,TikTok,32,Female,4,Yes,2,4,6,Planning a city tour for a friend,7,7,7,1,7
627,AI_Tool_Honest,TikTok,34,Male,6,Yes,3,3,1,Writing a love letter,6,5,6,4,6
627,AI_Tool_Honest,TikTok,34,Male,6,Yes,3,3,2,Writing a poem,4,4,5,5,4
627,AI_Tool_Honest,TikTok,34,Male,6,Yes,3,3,3,Writing a cover letter for a job application,6,6,6,4,6
627,AI_Tool_Honest,TikTok,34,Male,6,Yes,3,3,4,Writing an apology letter to a friend,3,2,3,5,2
627,AI_Tool_Honest,TikTok,34,Male,6,Yes,3,3,5,Writing a dinner recipe,5,5,5,4,5
627,AI_Tool_Honest,TikTok,34,Male,6,Yes,3,3,6,Writing a bereavement card to a family member,3,3,2,6,3
628,AI_Full_Deception,TikTok,55,Female,2,Yes,2,3,1,Planning a surprise birthday party for a friend,4,4,4,4,4
628,AI_Full_Deception,TikTok,55,Female,2,Yes,2,3,2,Writing a marriage proposal,4,4,4,4,4
628,AI_Full_Deception,TikTok,55,Female,2,Yes,2,3,3,Planning a syllabus,4,4,4,4,4
628,AI_Full_Deception,TikTok,55,Female,2,Yes,2,3,4,Writing a love letter,4,4,4,4,4
628,AI_Full_Deception,TikTok,55,Female,2,Yes,2,3,5,Writing a short story,4,4,4,4,4
628,AI_Full_Deception,TikTok,55,Female,2,Yes,2,3,6,Generating a shopping list,4,4,4,4,4
629,AI_Tool_Honest,TikTok,63,Female,4,Yes,2,4,1,Writing a bereavement card to a family member,7,7,7,1,7
629,AI_Tool_Honest,TikTok,63,Female,4,Yes,2,4,2,Solving a mathematical equation,6,6,6,1,7
629,AI_Tool_Honest,TikTok,63,Female,4,Yes,2,4,3,Generating a shopping list,7,7,7,1,7
629,AI_Tool_Honest,TikTok,63,Female,4,Yes,2,4,4,Writing a love letter,7,7,7,1,7
629,AI_Tool_Honest,TikTok,63,Female,4,Yes,2,4,5,Planning a syllabus,7,7,7,1,7
629,AI_Tool_Honest,TikTok,63,Female,4,Yes,2,4,6,Planning a city tour for a friend,7,7,7,1,7
630,AI_Full_Honest,TikTok,45,Female,3,Yes,2,4,1,Writing a poem,2,4,3,2,3
630,AI_Full_Honest,TikTok,45,Female,3,Yes,2,4,2,Solving a mathematical equation,4,4,3,3,3
630,AI_Full_Honest,TikTok,45,Female,3,Yes,2,4,3,Writing a bereavement card to a family member,4,4,4,3,4
630,AI_Full_Honest,TikTok,45,Female,3,Yes,2,4,4,Writing a dinner recipe,5,4,4,4,5
630,AI_Full_Honest,TikTok,45,Female,3,Yes,2,4,5,Writing a love letter,3,4,4,3,4
630,AI_Full_Honest,TikTok,45,Female,3,Yes,2,4,6,Planning a city tour for a friend,5,4,4,4,4
631,Control,TikTok,23,Male,5,Yes,4,4,1,Writing a love letter,6,6,6,1,6
631,Control,TikTok,23,Male,5,Yes,4,4,2,Planning a city tour for a friend,6,6,7,2,6
631,Control,TikTok,23,Male,5,Yes,4,4,3,Solving a mathematical equation,7,4,4,2,4
631,Control,TikTok,23,Male,5,Yes,4,4,4,Creating a daily schedule,6,5,4,1,5
631,Control,TikTok,23,Male,5,Yes,4,4,5,Writing a cover letter for a job application,6,5,5,2,6
631,Control,TikTok,23,Male,5,Yes,4,4,6,Writing an apology letter to a friend,4,6,6,2,6
632,AI_Full_Honest,TikTok,24,Female,5,Yes,2,5,1,Writing a short story,3,2,6,7,5
632,AI_Full_Honest,TikTok,24,Female,5,Yes,2,5,2,Writing a love letter,4,2,5,6,5
632,AI_Full_Honest,TikTok,24,Female,5,Yes,2,5,3,Planning a city tour for a friend,3,2,5,4,5
632,AI_Full_Honest,TikTok,24,Female,5,Yes,2,5,4,Solving a mathematical equation,3,2,5,6,5
632,AI_Full_Honest,TikTok,24,Female,5,Yes,2,5,5,Writing a cover letter for a job application,2,4,1,7,3
632,AI_Full_Honest,TikTok,24,Female,5,Yes,2,5,6,Writing wedding vows,1,1,2,7,2
633,AI_Tool_Honest,TikTok,46,Male,7,Yes,4,6,1,Planning a surprise birthday party for a friend,6,6,6,2,6
633,AI_Tool_Honest,TikTok,46,Male,7,Yes,4,6,2,Writing a love letter,6,6,6,3,6
633,AI_Tool_Honest,TikTok,46,Male,7,Yes,4,6,3,Writing wedding vows,6,6,6,3,6
633,AI_Tool_Honest,TikTok,46,Male,7,Yes,4,6,4,Generating a shopping list,6,6,6,1,6
633,AI_Tool_Honest,TikTok,46,Male,7,Yes,4,6,5,Writing computer code,6,6,6,1,6
633,AI_Tool_Honest,TikTok,46,Male,7,Yes,4,6,6,Writing a dinner recipe,6,6,6,1,6
634,AI_Full_Honest,TV,42,Female,5,Yes,3,4,1,Writing a poem,5,4,5,4,4
634,AI_Full_Honest,TV,42,Female,5,Yes,3,4,2,Planning a syllabus,2,4,4,4,4
634,AI_Full_Honest,TV,42,Female,5,Yes,3,4,3,Writing a love letter,4,4,4,3,4
634,AI_Full_Honest,TV,42,Female,5,Yes,3,4,4,Writing computer code,4,4,5,4,4
634,AI_Full_Honest,TV,42,Female,5,Yes,3,4,5,Writing wedding vows,4,4,4,4,4
634,AI_Full_Honest,TV,42,Female,5,Yes,3,4,6,Planning a surprise birthday party for a friend,4,4,4,4,4
635,AI_Full_Deception,TikTok,35,Female,6,Yes,3,6,1,Planning a city tour for a friend,4,3,2,6,3
635,AI_Full_Deception,TikTok,35,Female,6,Yes,3,6,2,Writing a love letter,2,2,1,7,1
635,AI_Full_Deception,TikTok,35,Female,6,Yes,3,6,3,Writing a bereavement card to a family member,1,1,1,7,1
635,AI_Full_Deception,TikTok,35,Female,6,Yes,3,6,4,Writing a short story,1,1,1,7,1
635,AI_Full_Deception,TikTok,35,Female,6,Yes,3,6,5,Writing computer code,1,1,1,7,1
635,AI_Full_Deception,TikTok,35,Female,6,Yes,3,6,6,Writing a poem,1,1,1,6,1
636,AI_Tool_Honest,TikTok,40,Male,6,Yes,3,5,1,Writing a poem,5,5,4,4,6
636,AI_Tool_Honest,TikTok,40,Male,6,Yes,3,5,2,Writing computer code,5,4,6,3,6
636,AI_Tool_Honest,TikTok,40,Male,6,Yes,3,5,3,Planning a city tour for a friend,5,5,5,3,6
636,AI_Tool_Honest,TikTok,40,Male,6,Yes,3,5,4,Writing wedding vows,5,4,5,3,6
636,AI_Tool_Honest,TikTok,40,Male,6,Yes,3,5,5,Writing a love letter,5,4,5,6,6
636,AI_Tool_Honest,TikTok,40,Male,6,Yes,3,5,6,Planning a syllabus,5,4,5,3,6
637,AI_Full_Honest,TikTok,33,Male,5,Yes,3,4,1,Planning a surprise birthday party for a friend,7,6,7,4,7
637,AI_Full_Honest,TikTok,33,Male,5,Yes,3,4,2,Writing a love letter,7,6,7,6,7
637,AI_Full_Honest,TikTok,33,Male,5,Yes,3,4,3,Writing an apology letter to a friend,3,1,2,7,1
637,AI_Full_Honest,TikTok,33,Male,5,Yes,3,4,4,Solving a mathematical equation,3,4,1,7,1
637,AI_Full_Honest,TikTok,33,Male,5,Yes,3,4,5,Writing a short story,1,1,1,7,1
637,AI_Full_Honest,TikTok,33,Male,5,Yes,3,4,6,Writing computer code,7,4,7,4,7
638,AI_Full_Deception,TikTok,30,Male,7,Yes,3,5,1,Writing a love letter,3,3,2,4,3
638,AI_Full_Deception,TikTok,30,Male,7,Yes,3,5,2,Creating a daily schedule,5,4,5,4,4
638,AI_Full_Deception,TikTok,30,Male,7,Yes,3,5,3,Writing wedding vows,6,5,5,5,4
638,AI_Full_Deception,TikTok,30,Male,7,Yes,3,5,4,Writing a cover letter for a job application,6,4,4,6,4
638,AI_Full_Deception,TikTok,30,Male,7,Yes,3,5,5,Planning a city tour for a friend,6,5,6,4,5
638,AI_Full_Deception,TikTok,30,Male,7,Yes,3,5,6,Planning a syllabus,6,5,6,5,5
639,AI_Full_Deception,TikTok,36,Female,3,No,1,3,1,Writing a poem,2,2,2,6,1
639,AI_Full_Deception,TikTok,36,Female,3,No,1,3,2,Planning a city tour for a friend,2,4,2,6,1
639,AI_Full_Deception,TikTok,36,Female,3,No,1,3,3,Writing a cover letter for a job application,2,2,1,7,1
639,AI_Full_Deception,TikTok,36,Female,3,No,1,3,4,Generating a shopping list,3,2,2,5,1
639,AI_Full_Deception,TikTok,36,Female,3,No,1,3,5,Writing a love letter,1,1,1,7,1
639,AI_Full_Deception,TikTok,36,Female,3,No,1,3,6,Writing a marriage proposal,1,1,1,7,1
640,AI_Tool_Deception,TikTok,45,Male,2,No,1,3,1,Planning a syllabus,3,4,3,5,3
640,AI_Tool_Deception,TikTok,45,Male,2,No,1,3,2,Writing a marriage proposal,3,4,2,6,3
640,AI_Tool_Deception,TikTok,45,Male,2,No,1,3,3,Writing a dinner recipe,3,4,3,5,3
640,AI_Tool_Deception,TikTok,45,Male,2,No,1,3,4,Writing a short story,3,4,3,5,3
640,AI_Tool_Deception,TikTok,45,Male,2,No,1,3,5,Planning a surprise birthday party for a friend,3,5,4,5,4
640,AI_Tool_Deception,TikTok,45,Male,2,No,1,3,6,Writing an apology letter to a friend,2,2,2,5,2
641,AI_Tool_Honest,TikTok,35,Female,5,Yes,3,3,1,Writing a marriage proposal,5,3,4,6,3
641,AI_Tool_Honest,TikTok,35,Female,5,Yes,3,3,2,Planning a city tour for a friend,4,4,5,5,5
641,AI_Tool_Honest,TikTok,35,Female,5,Yes,3,3,3,Solving a mathematical equation,5,4,5,5,4
641,AI_Tool_Honest,TikTok,35,Female,5,Yes,3,3,4,Writing a short story,4,4,4,6,4
641,AI_Tool_Honest,TikTok,35,Female,5,Yes,3,3,5,Planning a surprise birthday party for a friend,4,4,4,6,4
641,AI_Tool_Honest,TikTok,35,Female,5,Yes,3,3,6,Writing computer code,4,4,4,6,4
